Body,Department,Supplier Name,Invoice Creation Date,Invoice Nett Amount,Subj Description
Lambeth,Adults' and Community Services,Citibank NA,15/08/2012,1339.52,BANK CHARGES
Lambeth,Adults' and Community Services,Citibank NA,15/08/2012,568.17,DIRECT PAYMENTS TO CLIENTS (TRANSFER)
Lambeth,Adults' and Community Services,Citibank NA,15/08/2012,589.12,BANK CHARGES
Lambeth,Adults' and Community Services,Citibank NA,15/08/2012,4500.00,DIRECT PAYMENTS TO CLIENTS (TRANSFER)
Lambeth,Adults' and Community Services,Citibank NA,20/08/2012,622.5,DIRECT PAYMENTS TO CLIENTS (TRANSFER)
Lambeth,Adults' and Community Services,Citibank NA,20/08/2012,543.13,DIRECT PAYMENTS TO CLIENTS (TRANSFER)
Lambeth,Adults' and Community Services,Citibank NA,20/08/2012,645.38,BANK CHARGES
Lambeth,Adults' and Community Services,City Maintenance (London) Ltd,10/08/2012,1414.40,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,Clarence Nursing Home,24/08/2012,1125.17,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Clifton Manor,24/08/2012,4714.87,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Clifton Manor,24/08/2012,5053.65,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Clifton Manor,24/08/2012,5537.25,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Clifton Manor,24/08/2012,4772.45,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Clifton Manor,24/08/2012,5370.31,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5464.29,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,3106.84,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5211.90,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,2173.07,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5082.86,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5156.74,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5889.26,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5805.26,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5997.26,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,4916.14,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,7462.50,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5753.66,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,8266.10,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,4840.20,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,5876.23,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,3805.71,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,4491.43,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,4509.22,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,24/08/2012,4418.57,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Cmg Homes Ltd,28/08/2012,6983.86,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,28/08/2012,6395.74,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cmg Homes Ltd,28/08/2012,4854.37,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Cognithan Ltd,28/08/2012,4871.42,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cognithan Ltd,28/08/2012,4871.42,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cognithan Ltd,28/08/2012,4871.42,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cognithan Ltd,28/08/2012,4871.42,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cognithan Ltd,28/08/2012,4871.42,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,College Engineering Services,10/08/2012,1476.00,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,College Engineering Services,12/07/2012,2454.19,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,College Engineering Services,12/07/2012,2220.00,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,College Engineering Services,18/07/2012,1200.00,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,College Engineering Services,18/07/2012,1800.00,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,College Engineering Services,24/08/2012,4050.00,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,Community Housing & Therapy,28/08/2012,3913.75,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,Community Trust Housing,07/08/2012,1919.20,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Computacenter (UK) Ltd,02/08/2012,571.42,EQUIPMENT - OFFICE
Lambeth,Adults' and Community Services,Consensa Care,24/08/2012,1415.37,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Consensa Care,28/08/2012,5676.18,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Consensus Healthcare Ltd,22/08/2012,6802.59,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Consensus Healthcare Ltd,22/08/2012,5880.30,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Consensus Healthcare Ltd,22/08/2012,6076.31,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Cricklade House,24/08/2012,1339.67,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Cricklade House,24/08/2012,1972.92,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,24/08/2012,1542.07,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,24/08/2012,2461.40,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,935.68,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,1314.89,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,1760.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,1314.89,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,3100.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,2883.00,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,2677.08,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,1793.19,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,1858.71,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,1084.25,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,2126.37,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,2677.08,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crownwise Ltd,28/08/2012,2332.31,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Crystal Rest Home,06/07/2012,1496.41,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Culverley Care Home,24/08/2012,1642.12,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Curocare Ltd,13/08/2012,20536.28,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Curocare Ltd,13/08/2012,21220.83,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,Curocare Ltd,13/08/2012,20536.28,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,Curocare Ltd,13/08/2012,21220.83,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,Curocare Ltd,22/08/2012,21220.83,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,Curocare Ltd,22/08/2012,14420.09,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,Curocare Ltd,22/08/2012,13950.00,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,Curocare Ltd,22/08/2012,13950.00,NURSING CARE HEALTH SPOT
Lambeth,Adults' and Community Services,DACS Care & Repair,03/08/2012,676.35,ADAPTATIONS - MISCELLANEOUS
Lambeth,Adults' and Community Services,Dannatt Johnson Architects,09/08/2012,1656.43,CONSULTANT ARCHITECT-FEES
Lambeth,Adults' and Community Services,Dannatt Johnson Architects,09/08/2012,1656.43,CONSULTANT ARCHITECT-FEES
Lambeth,Adults' and Community Services,David Lewis Centre,24/08/2012,2935.34,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,Adults' and Community Services,David Ogilvie Engineering Ltd,22/08/2012,8945.00,FURNITURE/FITTINGS-CAPITAL
Lambeth,Adults' and Community Services,Deepdene Care Limited,28/08/2012,4867.44,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Deepdene Care Limited,28/08/2012,2086.82,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Deepdene Care Limited,28/08/2012,1950.44,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Deepdene Care Limited,28/08/2012,2954.51,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Deepdene Care Limited,28/08/2012,3073.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Deepdene Care Limited,28/08/2012,3764.28,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Deepdene Care Limited,28/08/2012,3764.28,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Deepdene Care Limited,28/08/2012,12558.31,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Disability Advice Service Lambeth,25/07/2012,35439.39,VOLUNTARY ORGANISATIONS AGENCY SERVICES
Lambeth,Adults' and Community Services,Donisthorpe Hall,24/08/2012,1242.66,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Downing (Chertsey Road) Ltd,22/08/2012,5568.19,DAY CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Dr Olufadejimi Jegede,16/08/2012,543.8,MENTAL HEALTH ASSESSMENT
Lambeth,Adults' and Community Services,Draftcreate Ltd,22/08/2012,2519.91,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Draftcreate Ltd,22/08/2012,2603.91,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Draftcreate Ltd,22/08/2012,2584.20,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Drain Surgeon Services Ltd,29/08/2012,780,"REPAIRS, MAINTENANCE & CLEANSING"
Lambeth,Adults' and Community Services,Drewstead Lodge,24/08/2012,1067.10,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Dudwell St. Mary Care Home,24/08/2012,1306.83,RNCC CONTRIBUTION - PAID DIRECTLY TO PROVIDER
Lambeth,Adults' and Community Services,Dunheved Lodge,22/08/2012,798,RESIDENTIAL RESPITE CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Dunheved Lodge,22/08/2012,8597.68,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,EMM LANE AND WESTBANK CARE HOME,28/08/2012,1749.59,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Earth Anchors Ltd,14/08/2012,518,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,East View Housing,22/08/2012,4290.71,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,East View Housing,22/08/2012,4272.73,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,East View Housing,22/08/2012,4272.73,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Eaves Housing For Women Ltd,07/08/2012,1534.24,FLOATING SUPPORT SERVICES
Lambeth,Adults' and Community Services,Ecotricity,08/08/2012,1417.02,ELECTRICITY -  GENERAL
Lambeth,Adults' and Community Services,Edge Training Ltd,01/08/2012,800,CONSULTANCY
Lambeth,Adults' and Community Services,Ekaya Housing Association Ltd,07/08/2012,23738.40,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Elizabeth Court Rest Home,24/08/2012,1201.97,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Elizabethan Security,14/08/2012,715.12,SECURITY SERVICES
Lambeth,Adults' and Community Services,Emphasis Training Ltd.,28/08/2012,1799.40,QUALIFICATION TRAINING - EXTERNAL
Lambeth,Adults' and Community Services,Enara Ltd,22/08/2012,649.48,DOMICILIARY CARE PRIVATE BLOCK
Lambeth,Adults' and Community Services,Enara Ltd,22/08/2012,87704.78,DOMICILIARY CARE PRIVATE BLOCK
Lambeth,Adults' and Community Services,Enara Ltd,22/08/2012,23168.95,DOMICILIARY CARE PRIVATE BLOCK
Lambeth,Adults' and Community Services,Enmore Lodge Ltd,24/08/2012,2223.81,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Equinox Ltd,28/08/2012,2333.65,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Excelcare Ltd,24/08/2012,1984.13,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Extrafriend Ltd,24/08/2012,2286.48,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,F M Conway Ltd,28/08/2012,3694.87,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,F M Conway Ltd,30/07/2012,6181.18,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,Fairlie House,24/08/2012,2351.69,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Fairlie House,24/08/2012,5440.84,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Fairlie House,24/08/2012,3321.86,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Families For Children (South) Ltd,22/08/2012,1930.37,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Family Investment Four Ltd,13/08/2012,1703.92,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Family Investment Four Ltd,13/08/2012,1703.92,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Family Investment Four Ltd,13/08/2012,1703.92,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Family Investment Four Ltd,13/08/2012,1703.92,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Family Mosaic,07/08/2012,5640.28,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Family Mosaic,07/08/2012,33479.96,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Family Mosaic,07/08/2012,3198.00,FLOATING SUPPORT SERVICES
Lambeth,Adults' and Community Services,Family Mosaic,07/08/2012,2352.00,FLOATING SUPPORT SERVICES
Lambeth,Adults' and Community Services,Ferndale Football Club,01/08/2012,5000.00,GRANTS
Lambeth,Adults' and Community Services,Fieldside Care Home,24/08/2012,1738.66,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Fieldside Care Home,24/08/2012,1506.24,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Fieldside Care Home,24/08/2012,1304.97,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Foundation66,07/08/2012,14281.40,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1024.88,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2981.71,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2866.16,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2525.65,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2128.36,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2570.91,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1868.66,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2510.95,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2510.95,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1952.90,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1890.82,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1988.91,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1983.07,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2500.33,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,844.96,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1639.23,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,2500.15,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1972.45,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1988.03,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1947.34,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,684.13,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1384.90,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1788.91,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1877.62,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1957.34,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,24/08/2012,1446.57,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Four Seasons Health Care Ltd,28/08/2012,2517.41,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,Freshwater Theatre Company,20/08/2012,770,GUEST ARTISTS AND SPEAKERS
Lambeth,Adults' and Community Services,Frontier Support Services Ltd,01/08/2012,6706.84,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Frontier Support Services Ltd,01/08/2012,16970.20,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Frontier Support Services Ltd,01/08/2012,7860.40,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Frontier Support Services Ltd,01/08/2012,1530.00,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Frontier Support Services Ltd,01/08/2012,3418.52,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Frontier Support Services Ltd,01/08/2012,4202.52,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Frontier Support Services Ltd,01/08/2012,10281.60,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Galaxy Lettings Ltd,03/08/2012,992,BED & BREAKFAST EXPENSES - CLIENTS
Lambeth,Adults' and Community Services,Galleon Care Homes Ltd,24/08/2012,1362.24,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,Garden Care Contracting Ltd,23/08/2012,12288.20,REACTIVE MAINTENANCE
Lambeth,Adults' and Community Services,George Potter Care Home Limited,24/08/2012,2185.37,NURSING CARE - RNCC - OTHER PCTS
Lambeth,Adults' and Community Services,George Potter Care Home Limited,24/08/2012,1422.51,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,George Potter Care Home Limited,24/08/2012,1924.22,RNCC CONTRIBUTION - PAID DIRECTLY TO PROVIDER
Lambeth,Adults' and Community Services,Gibsons Lodge,17/07/2012,3215.95,PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,Gibsons Lodge,24/08/2012,1817.43,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Gibsons Lodge,24/08/2012,1969.69,NURSING CARE PRIVATE SPOT
